organization_group_id,organization_group_name,petitioner_id,petitioner_name,petitioner_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_retired_date,beneficiary_last_name,beneficiary_first_name,full_name,primary_fnl_id,primary_last_name,primary_first_name,primary_full_name,relationship,i94_status,i94_expiration,current_status,current_status_expiration,process_date_opened,process_id,process_petition_id,process_type,process_reference,current_process,current_process_type,filed_date,receipt_number,receipt_date,rfe_received,rfe_due_date,rfe_docs_requested,rfe_docs_received,rfe_response_submitted,audit_notice_received,audit_response_sent_to_dol,process_status,final_action,final_action_date,last_process_activity,last_process_activity_date,days_since_last_activity,next_unfinished_reminder_subject,next_unfinished_reminder_expiry,summary_case_disposition,approval_date,date_status_valid_from,date_status_valid_to,date_closed,priority_date,visa_preference_category,visa_priority_country,partner_id,partner_last_name,partner_first_name,associate_id,associate_last_name,associate_first_name,supervisory_paralegal_id,supervisory_paralegal_last_name,supervisory_paralegal_first_name,paralegal_id,paralegal_last_name,paralegal_first_name,account_manager_id,account_manager_last_name,account_manager_first_name,special_instruction_flag,special_instruction_info,hr_instruction_flag,client_billing_code,online_intake_date,questionnaire_sent_to_manager,questionnaires_sent_to_fn,follow_up_with_fn_for_requested_information,questionnaire_completed_and_returned_by_manager,questionnaire_completed_and_returned_by_fn,employer_submission_questionnaire_completed,all_petitioning_company_info_received,all_fn_docs_received,fn_completed_questionnaires_and_acknowledgement,fn_questionnaires_completed,lca_filed,lca_case_number,lca_certified,forms_and_documentation_prepped,forms_and_documentation_submitted_for_signature,signed_forms_and_letter_received,date_aos_forms_sent_for_signature,date_signed_aos_forms_received,target_file_date,petition_application_filed,application_filed_with_cis,petition_filed_with_cis,form_i129_filed_with_cis,aos_application_filed,tn_packet_sent_to_fn_for_poe_processing,appeal_motion_due_date,appeal_motion_filed,consular_interview_date,supplemental_brief_docs_filed,docket_date_balca,withdrawal_request_sent_to_uscis,withdrawal_request_confirmed_by_dol_uscis,approval_package_sent,h1b_registration_submitted,h1b_registration_result,h1b_cap_registration_selected,h1b_cap_registration_result,i907_filed_upgraded_to_prem_processing,premium_processing_fee_received_from_fn,receipt_date,i485_receipt_date,i485j_portability_receipt_date,i131_receipt_date,ap_receipt_notice_received,ead_receipt_notice_received,petitioning_job_title,petitioning_job_location,perm_memo_sent_to_employer,approval_of_perm_memo_received,employee_work_experience_chart_sent,employee_work_experience_chart_received,employment_verification_letters_sent_to_employee,signed_employment_verification_letters_received,prevailing_wage_determination_request_submitted_to_dol,prevailing_wage_determination_issued_by_dol,pwd_expiration_date,recruitment_instructions_sent_to_company,job_order_placed_with_swa,notice_of_filing_posted,intranet_notice_of_filing_posted,notice_of_filing_removed_signed,intranet_notice_of_filing_removed,_1st_sunday_ad_placed,_2nd_sunday_ad_placed,_1st_additional_recruitment_step_placed,_2nd_additional_recruitment_step_placed,_3rd_additional_recruitment_step_placed,dated_copies_of_all_recruitment_received,completed_evaluation_questionnaires_and_resumes_received,recruitment_report_sent_to_company,recruitment_report_received,form_9089_sent_to_fn_and_employer,edits_to_form_9089_received_from_fn_and_employer,form_9089_submitted_to_dol,date_labor_certification_expires,input_call_conducted,input_statement_received,case_strategy_and_letters_plan_sent,long_letter_sent_to_fn,short_letters_sent_to_fn,cgfns_visa_screen_received,immigrant_visa_fee_bill_received_from_nvc,immigrant_visa_fee_paid_to_nvc,ds_260_ready_for_review_or_ds_260_prepared_by_fn,ds_260_submitted_online,supporting_documents_sent_to_nvc,case_transferred_to_consulate,appointment_packet_received_from_nvc,consular_processing_interview_date,fn_prepped_for_interview,immigrant_visa_issued,date_immigrant_visa_expires,fn_admitted_as_lpr,alien_registration_card_received,date_lpr_status_valid_from,date_lpr_status_valid_to
,,625523852,Dependent,"Charter Communications, Inc.",627509090,423667,Dependent,1/30/2022,Active,0100-01-01,LN 3381,FN 3381,"LN 3381, FN 3381",626897322,,,,Spouse,F1,7/15/2022,H-4,7/15/2022,6/1/2022,626510026,610004897,I-539 Dependent Application,,TRUE,I-539 Dependent Application,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Filing check(s) received,6/17/2022,118,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,UNITED STATES OF AMERICA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625067600,Hotch,Jennifer,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,6/1/2022,,0100-01-01,0100-01-01,,,,,6/9/2022,6/9/2022,,,,,0100-01-01,6/14/2022,6/17/2022,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627509537,2201-0-72490463,Primary,1/31/2022,Retired,3/28/2022,LN 3382,FN 3382,"LN 3382, FN 3382",,,,,,,,DACA,12/17/2022,1/31/2022,626484223,3,Consultation,,TRUE,Consultation,0100-01-01,,,,,,,,,,Closed,,0100-01-01,,3/28/2022,199,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,3/28/2022,0100-01-01,,Mexico,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625071186,DuPree,Meredith,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,0100-01-01,,,0100-01-01,,,,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627510628,429944,Primary,2/2/2022,Active,0100-01-01,LN 3388,FN 3388,"LN 3388, FN 3388",,,,,,H-1B,3/15/2025,H-1B,3/15/2025,2/2/2022,626484870,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,3/17/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,3/29/2022,Date Status Valid To,3/15/2025,-884,Expiration Date - Current Status,3/15/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,3/29/2022,3/18/2022,3/15/2025,4/12/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,2/2/2022,,2/2/2022,0100-01-01,,,,2/2/2022,2/3/2022,2/3/2022,,3/1/2022,I-200-22060-940715,0100-01-01,3/4/2022,3/11/2022,3/14/2022,,,0100-01-01,,,3/17/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,4/12/2022,,,,,0100-01-01,0100-01-01,3/18/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627510634,429945,Primary,2/2/2022,Active,0100-01-01,LN 3389,FN 3389,"LN 3389, FN 3389",,,,,,H1B,1/3/2024,H-1B,1/3/2024,2/2/2022,626484877,100003034,H-1B Professional,Change of Employer,FALSE,Labor Cert PERM,3/25/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,4/5/2022,Date Status Valid To,1/3/2024,-447,Expiration Date - Current Status,1/3/2024,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,4/5/2022,3/28/2022,1/3/2024,4/19/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,2/2/2022,,2/2/2022,0100-01-01,,,,2/2/2022,2/3/2022,2/3/2022,,2/25/2022,I-200-22056-930958,3/4/2022,3/14/2022,3/23/2022,0100-01-01,,,0100-01-01,,,3/25/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,4/19/2022,,,,,0100-01-01,0100-01-01,3/28/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627510634,429945,Primary,2/2/2022,Active,0100-01-01,LN 3389,FN 3389,"LN 3389, FN 3389",,,,,,H1B,1/3/2024,H-1B,1/3/2024,6/8/2022,626511305,100003008,Labor Cert PERM,Please Select,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,PERM Memo sent to employer,8/18/2022,56,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,6/8/2022,6/8/2022,6/8/2022,0100-01-01,7/19/2022,6/15/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,Test Title 1,,8/18/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627511747,429901,Primary,2/4/2022,Active,0100-01-01,LN 3390,FN 3390,"LN 3390, FN 3390",,,,,,,3/2/2025,TN-1,3/2/2025,2/4/2022,626485617,100003043,TN POE/Consular,TN/Canada,FALSE,Labor Cert PERM,0100-01-01,,,,,,,,,,Closed,Granted,3/3/2022,Date Status Valid To,3/2/2025,-871,Expiration Date - Current Status,3/2/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,3/3/2022,3/3/2022,3/2/2025,3/16/2022,0100-01-01,,Pakistan,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625064764,Cwik,Erik,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,2/4/2022,,2/4/2022,0100-01-01,,2/5/2021,,0100-01-01,2/5/2021,,,,,,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627511747,429901,Primary,2/4/2022,Active,0100-01-01,LN 3390,FN 3390,"LN 3390, FN 3390",,,,,,,3/2/2025,TN-1,3/2/2025,10/6/2022,626533152,100003008,Labor Cert PERM,Please Select,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,,10/6/2022,7,Expiration Date - I-94,3/2/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,Pakistan,625025245,Madera,Michele,625056646,Gouz,Natalia,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,10/6/2022,0100-01-01,10/6/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627512087,430056,Primary,2/7/2022,Active,0100-01-01,LN 3397,FN 3397,"LN 3397, FN 3397",,,,,, H-1B,4/24/2025,H-1B,4/24/2025,2/7/2022,626485796,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,4/28/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,5/9/2022,Date Status Valid To,4/24/2025,-924,Expiration Date - Current Status,4/24/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,5/9/2022,5/2/2022,4/24/2025,6/8/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071237,Brown,Tameka,625071405,Grossman,Daniel,625071237,Brown,Tameka,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,3/2/2022,,3/2/2022,0100-01-01,,,,4/8/2022,4/15/2022,3/23/2022,,4/11/2022,I-200-22101-057160,4/18/2022,4/12/2022,4/25/2022,4/25/2022,,,5/27/2022,,,4/28/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,6/6/2022,,,,,0100-01-01,0100-01-01,4/29/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627512289,430057,Primary,2/7/2022,Active,0100-01-01,LN 3399,FN 3399,"LN 3399, FN 3399",,,,,,,6/30/2024,H-1B,3/27/2025,2/7/2022,626485925,100003034,H-1B Professional,Change of Employer,FALSE,Labor Cert PERM,5/10/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,5/23/2022,Date Status Valid To,3/27/2025,-896,Expiration Date - Current Status,3/27/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,5/23/2022,5/16/2022,3/27/2025,6/15/2022,8/17/2017,Emp: 2nd,INDIA,625025245,Madera,Michele,625071186,DuPree,Meredith,625071186,DuPree,Meredith,625071405,Grossman,Daniel,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,2/7/2022,,2/7/2022,0100-01-01,,,,2/4/2022,2/10/2022,3/1/2022,,3/10/2022,I-200-22069-967055,3/17/2022,4/18/2022,5/2/2022,5/2/2022,,,3/24/2022,,,5/10/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,6/15/2022,,,,,5/10/2022,0100-01-01,5/11/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627512289,430057,Primary,2/7/2022,Active,0100-01-01,LN 3399,FN 3399,"LN 3399, FN 3399",,,,,,,6/30/2024,H-1B,3/27/2025,7/15/2022,626517806,100003008,Labor Cert PERM,EB-2/Adv. Degree Professional,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,Employee Work Experience Chart received,9/22/2022,21,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,8/17/2017,Emp: 2nd,INDIA,625025245,Madera,Michele,625071186,DuPree,Meredith,625071186,DuPree,Meredith,625028644,Westiner,Julia,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/15/2022,7/13/2022,7/15/2022,0100-01-01,7/14/2022,7/18/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,Test Title 1,,8/18/2022,9/12/2022,9/20/2022,9/22/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627512761,430257,Primary,2/8/2022,Active,0100-01-01,LN 3402,FN 3402,"LN 3402, FN 3402",,,,,,,0100-01-01,F-1,0100-01-01,2/8/2022,626486171,610009719,H-1B Cap FY2023,Cap/Change of Status,TRUE,H-1B Cap FY2023,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Not Selected in Lottery,7/22/2022,,7/22/2022,83,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,7/22/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",U.S. Master's Cap,2/8/2022,,,0100-01-01,,,,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,3/30/2022,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627512912,430245,Primary,2/8/2022,Active,0100-01-01,LN 3403,FN 3403,"LN 3403, FN 3403",,,,,,H-1B,3/27/2025,H-1B,3/27/2025,2/8/2022,626486275,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,4/13/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,4/21/2022,Date Status Valid To,3/27/2025,-896,Expiration Date - Current Status,3/27/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,4/21/2022,4/8/2022,3/27/2025,5/25/2022,10/28/2020,Emp: 1st,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625055857,Boroughs,Zoe,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,2/8/2022,,0100-01-01,0100-01-01,,,,3/3/2022,2/10/2022,0100-01-01,,3/15/2022,I-200-22074-979408,3/22/2022,3/22/2022,3/29/2022,3/29/2022,,,4/7/2022,,,4/13/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,5/24/2022,,,,,0100-01-01,0100-01-01,4/14/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627513137,430058,Primary,2/8/2022,Active,0100-01-01,LN 3404,FN 3404,"LN 3404, FN 3404",,,,,,H-1B,3/24/2025,H-1B,3/24/2025,2/8/2022,626486453,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,3/23/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,3/31/2022,Date Status Valid To,3/24/2025,-893,Expiration Date - Current Status,3/24/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,3/31/2022,3/25/2022,3/24/2025,4/7/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071237,Brown,Tameka,625025233,Olexson,Megan,625071237,Brown,Tameka,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,2/8/2022,,2/8/2022,0100-01-01,,,,0100-01-01,0100-01-01,0100-01-01,,3/9/2022,I-200-22068-962927,0100-01-01,3/10/2022,3/14/2022,3/14/2022,,,0100-01-01,,,3/23/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,4/7/2022,,,,,0100-01-01,0100-01-01,3/24/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627513264,430058,Dependent,2/8/2022,Active,0100-01-01,LN 3405,FN 3405,"LN 3405, FN 3405",627513137,,,,Spouse,H-4,3/24/2025,H-4,3/24/2025,3/2/2022,626491503,610004897,I-539 Dependent Application,Please Select,TRUE,I-539 Dependent Application,3/23/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,4/14/2022,Date Status Valid To,3/24/2025,-893,Expiration Date - I-797,3/24/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,4/14/2022,3/25/2022,3/24/2025,4/15/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071237,Brown,Tameka,625025233,Olexson,Megan,625071237,Brown,Tameka,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,0100-01-01,,3/3/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,3/10/2022,3/14/2022,3/16/2022,,,0100-01-01,,,3/23/2022,,,,,,0100-01-01,,,,,4/15/2022,,,,,,0100-01-01,3/24/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627513728,430059,Primary,2/9/2022,Active,0100-01-01,LN 3408,FN 3408,"LN 3408, FN 3408",,,,,,H-1B,5/29/2024,H-1B,5/29/2024,2/9/2022,626486829,100003034,H-1B Professional,Change of Employer,FALSE,Labor Cert PERM,3/29/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,4/7/2022,Date Status Valid To,5/29/2024,-594,Expiration Date - Current Status,5/29/2024,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,4/7/2022,4/4/2022,5/29/2024,4/27/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071237,Brown,Tameka,625068158,Sabbagh,Doaa,625071237,Brown,Tameka,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,2/9/2022,,2/9/2022,0100-01-01,,,,2/22/2022,2/23/2022,2/10/2022,,2/24/2022,I-200-22055-928165,3/3/2022,3/9/2022,3/23/2022,3/28/2022,,,4/6/2022,,,3/29/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,4/15/2022,,,,,0100-01-01,0100-01-01,3/31/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
